Protein IDs,Majority protein IDs,Protein names,Gene names,Fasta headers,Species,LFQ intensity UPS1_01,LFQ intensity UPS1_02,LFQ intensity UPS1_03,LFQ intensity UPS1_04,LFQ intensity UPS2_01,LFQ intensity UPS2_02,LFQ intensity UPS2_03,LFQ intensity UPS2_04
P18196,P18196,Septum site-determining protein MinC,minC,>sp|P18196|MINC_ECOLI Septum site-determining protein MinC OS=Escherichia coli (strain K12) GN=minC PE=1 SV=1,ECOLI,4.880914814739933,4.839824148013641,4.8671188275433055,4.843211599268172,4.8385706543999145,4.869831396383722,4.853883160382523,4.8481887384391955
P18335,P18335,Acetylornithine/succinyldiaminopimelate aminotransferase,argD,>sp|P18335|ARGD_ECOLI Acetylornithine/succinyldiaminopimelate aminotransferase OS=Escherichia coli (strain K12) GN=argD PE=1 SV=4,ECOLI,4.7628123774428275,4.768277558571023,4.77498217035763,4.768881230898361,4.778724355431483,4.771928077591614,4.76982961312466,4.774177810946527
P18390,P18390,Uncharacterized protein yjjA,yjjA,>sp|P18390|YJJA_ECOLI Uncharacterized protein yjjA OS=Escherichia coli (strain K12) GN=yjjA PE=4 SV=3,ECOLI,4.702860862166797,4.700156069268812,4.721436840019358,4.699912829557255,4.685550191773848,4.745020238567638,4.7487418389787095,4.731444035973167
P18392,P18392,Sensor protein RstB,rstB,>sp|P18392|RSTB_ECOLI Sensor protein RstB OS=Escherichia coli (strain K12) GN=rstB PE=1 SV=2,ECOLI,4.8645537765706255,4.861899488236122,4.856335750491865,4.868284350911333,4.8623078621810105,4.856591956743904,4.858576177492115,4.866033687934494
P18843,P18843,NH(3)-dependent NAD(+) synthetase,nadE,>sp|P18843|NADE_ECOLI NH(3)-dependent NAD(+) synthetase OS=Escherichia coli (strain K12) GN=nadE PE=1 SV=2,ECOLI,4.973697809230724,4.978617469182881,4.977855123033642,4.980751245600856,4.976966204973514,4.9747845799804455,4.978116189117183,4.972980491622868
P18956,P18956,Gamma-glutamyltranspeptidase;Gamma-glutamyltranspeptidase large chain;Gamma-glutamyltranspeptidase small chain,ggt,>sp|P18956|GGT_ECOLI Gamma-glutamyltranspeptidase OS=Escherichia coli (strain K12) GN=ggt PE=1 SV=1,ECOLI,4.8875612421147725,4.852920478710694,4.853286627675524,4.856424905465118,4.848823658783825,4.852482548883488,4.845750967368433,4.8453418772480275
P19318,P19318,Respiratory nitrate reductase 2 beta chain,narY,>sp|P19318|NARY_ECOLI Respiratory nitrate reductase 2 beta chain OS=Escherichia coli (strain K12) GN=narY PE=1 SV=2,ECOLI,4.802117533918779,4.7616405949423255,4.788272094104297,4.747063633325202,4.766177226086426,4.778892673367548,4.761621616009637,4.761797429587869
P19319,P19319,Respiratory nitrate reductase 2 alpha chain,narZ,>sp|P19319|NARZ_ECOLI Respiratory nitrate reductase 2 alpha chain OS=Escherichia coli (strain K12) GN=narZ PE=1 SV=5,ECOLI,4.871145284970455,4.851949169603986,4.8491048500345535,4.841404284686438,4.838964884444215,4.8658948703122364,4.855368131458987,4.8467837742137005
P19624,P19624,4-hydroxythreonine-4-phosphate dehydrogenase,pdxA,>sp|P19624|PDXA_ECOLI 4-hydroxythreonine-4-phosphate dehydrogenase OS=Escherichia coli (strain K12) GN=pdxA PE=1 SV=1,ECOLI,4.78086689380876,4.807207842826651,4.812261749450998,4.81970408929094,4.824027217359629,4.818195491389882,4.834276614152431,4.8270804543063575
P19636,P19636,Ethanolamine ammonia-lyase light chain,eutC,>sp|P19636|EUTC_ECOLI Ethanolamine ammonia-lyase light chain OS=Escherichia coli (strain K12) GN=eutC PE=1 SV=2,ECOLI,4.628106906858571,4.5889177128471825,4.632415604375266,4.607162570097388,4.622483905249715,4.658351994812236,4.604427575187025,4.619776424153878
P19926,P19926,Glucose-1-phosphatase,agp,>sp|P19926|AGP_ECOLI Glucose-1-phosphatase OS=Escherichia coli (strain K12) GN=agp PE=1 SV=1,ECOLI,5.048236606951314,5.069790583217969,5.067711209758248,5.075278568264919,5.072522634723086,5.067303198366344,5.068287470516856,5.072287527150204
P19934,P19934,Protein tolA,tolA,>sp|P19934|TOLA_ECOLI Protein tolA OS=Escherichia coli (strain K12) GN=tolA PE=1 SV=1,ECOLI,4.797906698379554,4.768344243954346,4.750234721443917,4.753510850793547,4.757628441423429,4.743618609232414,4.757806860031918,4.776035016146162
P20083,P20083,DNA topoisomerase 4 subunit B,parE,>sp|P20083|PARE_ECOLI DNA topoisomerase 4 subunit B OS=Escherichia coli (strain K12) GN=parE PE=1 SV=3,ECOLI,4.860111417429992,4.843939482638218,4.841152216074288,4.8264975603761755,4.833980676167977,4.853558600093657,4.843400769487365,4.833116541115078
P20099;P46923,P20099,Biotin sulfoxide reductase,bisC,>sp|P20099|BISC_ECOLI Biotin sulfoxide reductase OS=Escherichia coli (strain K12) GN=bisC PE=3 SV=3,ECOLI,4.767940414122792,4.750864034837317,4.761771791244094,4.7323048236940295,4.744417480407928,4.7441005623535,4.757039877741956,4.7613969848064
P20605,P20605,Probable adenosine monophosphate-protein transferase fic,fic,>sp|P20605|FIC_ECOLI Probable adenosine monophosphate-protein transferase fic OS=Escherichia coli (strain K12) GN=fic PE=1 SV=1,ECOLI,4.742829235584519,4.7453436080064275,4.74975303060143,4.737105915464467,4.751013640998097,4.719944992096967,4.749600278054405,4.745633891828457
P20966,P20966,PTS system fructose-specific EIIBC component;Fructose-specific phosphotransferase enzyme IIB component;Fructose permease IIC component,fruA,>sp|P20966|PTFBC_ECOLI PTS system fructose-specific EIIBC component OS=Escherichia coli (strain K12) GN=fruA PE=4 SV=1,ECOLI,4.956768237773367,4.935468205488423,4.957568655222108,4.94594602875091,4.937088730258697,4.9544718981698335,4.944018326358634,4.940306948834199
P21151,P21151,3-ketoacyl-CoA thiolase,fadA,>sp|P21151|FADA_ECOLI 3-ketoacyl-CoA thiolase OS=Escherichia coli (strain K12) GN=fadA PE=1 SV=3,ECOLI,5.0125004856675845,5.000015192106534,4.9933877412771235,4.991216078756596,4.994279033491785,4.9932934145669226,4.986393067888291,4.988142877092895
P21156,P21156,Sulfate adenylyltransferase subunit 2,cysD,>sp|P21156|CYSD_ECOLI Sulfate adenylyltransferase subunit 2 OS=Escherichia coli (strain K12) GN=cysD PE=1 SV=3,ECOLI,4.86661580227868,4.867143534460844,4.8739712162170585,4.859256725048304,4.862976976176922,4.8703104575186815,4.87879884139713,4.865965556319224
P21165,P21165,Xaa-Pro dipeptidase,pepQ,>sp|P21165|PEPQ_ECOLI Xaa-Pro dipeptidase OS=Escherichia coli (strain K12) GN=pepQ PE=1 SV=2,ECOLI,5.006062901897066,5.005223999255349,5.003529544273941,5.008289846130486,5.007583285137696,5.00438697743589,5.010040972973236,5.000691344008416
P21169,P21169,"Ornithine decarboxylase, constitutive",speC,">sp|P21169|DCOR_ECOLI Ornithine decarboxylase, constitutive OS=Escherichia coli (strain K12) GN=speC PE=1 SV=2",ECOLI,4.768471067457818,4.764922590892162,4.7582606672287815,4.763305090235023,4.7594380244439485,4.755901257302971,4.765956050623585,4.761165728559285
P21170,P21170,Biosynthetic arginine decarboxylase,speA,>sp|P21170|SPEA_ECOLI Biosynthetic arginine decarboxylase OS=Escherichia coli (strain K12) GN=speA PE=1 SV=2,ECOLI,4.966097264212388,4.9628931331877295,4.966182234077887,4.967442937776202,4.9684023080802975,4.968588334119402,4.960196070633181,4.960724551209177
P21177,P21177,Fatty acid oxidation complex subunit alpha;Enoyl-CoA hydratase/Delta(3)-cis-Delta(2)-trans-enoyl-CoA isomerase/3-hydroxybutyryl-CoA epimerase;3-hydroxyacyl-CoA dehydrogenase,fadB,>sp|P21177|FADB_ECOLI Fatty acid oxidation complex subunit alpha OS=Escherichia coli (strain K12) GN=fadB PE=1 SV=2,ECOLI,5.010025922201334,5.015544386821378,5.018979237516286,5.0170072501957055,5.012645202086596,5.019991228743023,5.018098821584343,5.011990050093573
P21179,P21179,Catalase HPII,katE,>sp|P21179|CATE_ECOLI Catalase HPII OS=Escherichia coli (strain K12) GN=katE PE=1 SV=1,ECOLI,5.08061202111115,5.070067875965488,5.075992652501706,5.068859014094698,5.070654350481247,5.077363567141733,5.074067968264675,5.066749785712994
P21338,P21338,Ribonuclease I,rna,>sp|P21338|RNI_ECOLI Ribonuclease I OS=Escherichia coli (strain K12) GN=rna PE=1 SV=1,ECOLI,4.850201496694377,4.842188920771895,4.835258621224262,4.840711626329665,4.8348240000617375,4.843301183728921,4.838826022495264,4.836770591972968
P56614;P21361,P56614;P21361,Uncharacterized protein ymdF;Uncharacterized protein yciG,ymdF;yciG,>sp|P56614|YMDF_ECOLI Uncharacterized protein ymdF OS=Escherichia coli (strain K12) GN=ymdF PE=3 SV=1;>sp|P21361|YCIG_ECOLI Uncharacterized protein yciG OS=Escherichia coli (strain K12) GN=yciG PE=3 SV=1,ECOLI,4.764682676531726,4.744206561425803,4.7352414390761695,4.68572967378778,4.699371545766374,4.75995536446704,4.434403397376627,4.678987338751085
P21362,P21362,Protein yciF,yciF,>sp|P21362|YCIF_ECOLI Protein yciF OS=Escherichia coli (strain K12) GN=yciF PE=1 SV=1,ECOLI,4.847518203901029,4.85003621319872,4.846642058720436,4.8429169263316325,4.856268092600734,4.842810756441575,4.847174115906611,4.845623811823697
P21363,P21363,Protein yciE,yciE,>sp|P21363|YCIE_ECOLI Protein yciE OS=Escherichia coli (strain K12) GN=yciE PE=1 SV=1,ECOLI,4.8410036263998855,4.815549074277599,4.793324104562583,4.781439658098654,4.79939798170556,4.812701590329841,4.81773219173532,4.8029179347786695
P21365,P21365,UPF0259 membrane protein YciC,yciC,>sp|P21365|YCIC_ECOLI UPF0259 membrane protein yciC OS=Escherichia coli (strain K12) GN=yciC PE=1 SV=2,ECOLI,4.548650360383456,4.5880339393937675,4.570255376647264,4.668935799061575,4.632712351785199,4.571042833018529,4.640191901538447,4.592277963645446
P21367,P21367,Uncharacterized protein ycaC,ycaC,>sp|P21367|YCAC_ECOLI Uncharacterized protein ycaC OS=Escherichia coli (strain K12) GN=ycaC PE=1 SV=1,ECOLI,5.007362578439895,5.03546964935822,5.035145974262096,5.040177905458329,5.045120387850758,5.033020064298783,5.0487224758935705,5.0437764378429675
P21369,P21369,Pyrazinamidase/nicotinamidase,pncA,>sp|P21369|PNCA_ECOLI Pyrazinamidase/nicotinamidase OS=Escherichia coli (strain K12) GN=pncA PE=3 SV=1,ECOLI,4.685336717311119,4.714665139851544,4.71272135245864,4.729893075924142,4.714470484358761,4.70357856821354,4.7196790601910354,4.71682017473251
P21499,P21499,Ribonuclease R,rnr,>sp|P21499|RNR_ECOLI Ribonuclease R OS=Escherichia coli (strain K12) GN=rnr PE=1 SV=2,ECOLI,4.9521447739384,4.936995959389469,4.939337320884201,4.931961892327931,4.9397262169416996,4.937970278342554,4.941498573485577,4.943091902949113
P21507,P21507,ATP-dependent RNA helicase SrmB,srmB,>sp|P21507|SRMB_ECOLI ATP-dependent RNA helicase SrmB OS=Escherichia coli (strain K12) GN=srmB PE=1 SV=1,ECOLI,4.923119557881327,4.9240673772878925,4.912324184836461,4.918806804073782,4.923926323847835,4.92194305357327,4.918280043190324,4.919706952141123
P21513,P21513,Ribonuclease E,rne,>sp|P21513|RNE_ECOLI Ribonuclease E OS=Escherichia coli (strain K12) GN=rne PE=1 SV=6,ECOLI,5.04250825069587,5.036767138961162,5.040968035906023,5.034482885809202,5.034846894450316,5.039981723547331,5.036570342753099,5.03828528684283
P21517,P21517,Maltodextrin glucosidase,malZ,>sp|P21517|MALZ_ECOLI Maltodextrin glucosidase OS=Escherichia coli (strain K12) GN=malZ PE=2 SV=5,ECOLI,4.600867397211564,4.570197310458662,4.541772601339331,4.477472292271786,4.557539796837066,4.584740999875722,4.41969593954625,4.535742995523015
P21599,P21599,Pyruvate kinase II,pykA,>sp|P21599|KPYK2_ECOLI Pyruvate kinase II OS=Escherichia coli (strain K12) GN=pykA PE=1 SV=3,ECOLI,5.042971727320193,5.035848495354382,5.042013947157404,5.032875913721467,5.0347039841235945,5.04641739557288,5.042415769864063,5.0413846364001325
P21645,P21645,UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase,lpxD,>sp|P21645|LPXD_ECOLI UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase OS=Escherichia coli (strain K12) GN=lpxD PE=1 SV=2,ECOLI,4.798302036850242,4.845767873426196,4.859387820491286,4.865974493824949,4.849598198138945,4.850486256558987,4.855895150715567,4.866497435916499
P21829,P21829,Pyridoxal phosphate phosphatase YbhA,ybhA,>sp|P21829|YBHA_ECOLI Phosphatase YbhA OS=Escherichia coli (strain K12) GN=ybhA PE=3 SV=3,ECOLI,4.7024527439218815,4.687276565090839,4.6887209116092645,4.666138714090604,4.686550450729905,4.681705174323787,4.678353756618013,4.68223073727701
P21888,P21888,Cysteine--tRNA ligase,cysS,>sp|P21888|SYC_ECOLI Cysteine--tRNA ligase OS=Escherichia coli (strain K12) GN=cysS PE=1 SV=2,ECOLI,4.9272449093402795,4.924724139404245,4.922148317383831,4.920594795917967,4.92862280156347,4.925714366422207,4.918364086425178,4.913947339301475
P21889,P21889,Aspartate--tRNA ligase,aspS,>sp|P21889|SYD_ECOLI Aspartate--tRNA ligase OS=Escherichia coli (strain K12) GN=aspS PE=1 SV=1,ECOLI,5.015303861351894,5.0229914844158605,5.022981029819883,5.0312154921915235,5.028347625770186,5.025436112731223,5.027050071295434,5.022213213089612
P22106,P22106,Asparagine synthetase B [glutamine-hydrolyzing],asnB,>sp|P22106|ASNB_ECOLI Asparagine synthetase B [glutamine-hydrolyzing] OS=Escherichia coli (strain K12) GN=asnB PE=1 SV=3,ECOLI,4.884281065067279,4.891213125591826,4.901342178625361,4.908399527518583,4.898769681396002,4.894067822841661,4.913608268529597,4.908725369451463
P22186,P22186,Protein MraZ,mraZ,>sp|P22186|MRAZ_ECOLI Protein MraZ OS=Escherichia coli (strain K12) GN=mraZ PE=3 SV=1,ECOLI,4.80064148747929,4.779138340175139,4.7931261897504305,4.776856954876418,4.758993749099991,4.776214220624356,4.781216963920872,4.771772961309736
P22188,P22188,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase",murE,">sp|P22188|MURE_ECOLI UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase OS=Escherichia coli (strain K12) GN=murE PE=1 SV=2",ECOLI,4.925547946417967,4.909576816481485,4.906142222285196,4.911065255664726,4.912393076259885,4.90753989283186,4.904892357496389,4.894802793815262
P22255,P22255,"3(2),5-bisphosphate nucleotidase CysQ",cysQ,">sp|P22255|CYSQ_ECOLI 3(2),5-bisphosphate nucleotidase CysQ OS=Escherichia coli (strain K12) GN=cysQ PE=1 SV=2",ECOLI,4.949339276047408,4.960157682851849,4.9532069400134935,4.959437377032422,4.961593370579031,4.957215805489413,4.966101445732206,4.970443053547346
P22256,P22256,4-aminobutyrate aminotransferase GabT,gabT,>sp|P22256|GABT_ECOLI 4-aminobutyrate aminotransferase GabT OS=Escherichia coli (strain K12) GN=gabT PE=1 SV=1,ECOLI,5.079946327434286,5.092009053052145,5.085879360798431,5.095307541435467,5.092616012331039,5.09208031404049,5.098112775871543,5.097689805667699
P22259,P22259,Phosphoenolpyruvate carboxykinase [ATP],pckA,>sp|P22259|PCKA_ECOLI Phosphoenolpyruvate carboxykinase [ATP] OS=Escherichia coli (strain K12) GN=pckA PE=1 SV=2,ECOLI,5.1087495101021245,5.109430217041834,5.116289582377576,5.11603242948639,5.111775186943162,5.114702587449588,5.115056954146561,5.115172823321929
P22333,P22333,Adenosine deaminase,add,>sp|P22333|ADD_ECOLI Adenosine deaminase OS=Escherichia coli (strain K12) GN=add PE=3 SV=2,ECOLI,4.971579429162458,4.968984478106118,4.980046971264234,4.9674203948955284,4.980676343058765,4.98100993318182,4.9781348684100415,4.9761227301989965
P22523,P22523,Chromosome partition protein MukB,mukB,>sp|P22523|MUKB_ECOLI Chromosome partition protein MukB OS=Escherichia coli (strain K12) GN=mukB PE=1 SV=2,ECOLI,4.838193130201672,4.805224053342561,4.8322357309794866,4.807385377069778,4.796194807827762,4.831136767780417,4.782704071279695,4.794427596641852
P22524,P22524,Chromosome partition protein MukE,mukE,>sp|P22524|MUKE_ECOLI Chromosome partition protein mukE OS=Escherichia coli (strain K12) GN=mukE PE=1 SV=5,ECOLI,4.7594385180043055,4.75103928031902,4.732319894552707,4.751439914406341,4.731538406814886,4.7392162958390855,4.73925572171609,4.738090098729726
P22525,P22525,"Probable L,D-transpeptidase YcbB",ycbB,">sp|P22525|YCBB_ECOLI Probable L,D-transpeptidase YcbB OS=Escherichia coli (strain K12) GN=ycbB PE=3 SV=2",ECOLI,4.718020815083224,4.711897783653361,4.7208234306815005,4.7358557173413445,4.72362504128781,4.701544903122533,4.700978559147493,4.735636821594513
P22564,P22564,Non-specific ribonucleoside hydrolase rihC,rihC,>sp|P22564|RIHC_ECOLI Non-specific ribonucleoside hydrolase rihC OS=Escherichia coli (strain K12) GN=rihC PE=1 SV=1,ECOLI,4.848931711599911,4.885210379664974,4.881824262800469,4.89417309811663,4.900459996362015,4.878195770181606,4.89140294460895,4.883434665302906
P22634,P22634,Glutamate racemase,murI,>sp|P22634|MURI_ECOLI Glutamate racemase OS=Escherichia coli (strain K12) GN=murI PE=1 SV=2,ECOLI,4.7914058392028025,4.789641211667171,4.7907476615096884,4.79191122942918,4.774944798950437,4.782778025664638,4.772719957800383,4.7904528896532685
P22939,P22939,Farnesyl diphosphate synthase,ispA,>sp|P22939|ISPA_ECOLI Farnesyl diphosphate synthase OS=Escherichia coli (strain K12) GN=ispA PE=1 SV=1,ECOLI,4.813909647682621,4.8132325840448225,4.811087435589864,4.821183862104354,4.81290445802428,4.826127504827342,4.81309789269301,4.8203779276552146
P23003,P23003,tRNA (uracil(54)-C(5))-methyltransferase,trmA,>sp|P23003|TRMA_ECOLI tRNA (uracil(54)-C(5))-methyltransferase OS=Escherichia coli (strain K12) GN=trmA PE=1 SV=1,ECOLI,4.781331349143516,4.779089116754851,4.761096207020655,4.759791740137667,4.762093528417417,4.758773580103785,4.755039368782867,4.751975374039261
P23173,P23173,Low affinity tryptophan permease,tnaB,>sp|P23173|TNAB_ECOLI Low affinity tryptophan permease OS=Escherichia coli (strain K12) GN=tnaB PE=1 SV=1,ECOLI,4.872339857672286,4.886471153155494,4.875373658966678,4.87936189093131,4.887780819212989,4.877321468948628,4.880854106088744,4.889872979571331
P23200,P23200,Galactoside transport system permease protein mglC,mglC,>sp|P23200|MGLC_ECOLI Galactoside transport system permease protein mglC OS=Escherichia coli (strain K12) GN=mglC PE=1 SV=1,ECOLI,4.769569100549985,4.7675688239615805,4.771934061661516,4.773688415670054,4.775180094571276,4.7757808596299745,4.777904964599658,4.77030937497182
P23256,P23256,Protein MalY;Cystathionine beta-lyase MalY;Maltose regulon modulator,malY,>sp|P23256|MALY_ECOLI Protein MalY OS=Escherichia coli (strain K12) GN=malY PE=1 SV=1,ECOLI,4.816642040405026,4.792919437491832,4.805506827037215,4.786811937540797,4.768895043515464,4.805594391081586,4.773351660722464,4.787103778465011
P23331,P23331,Thymidine kinase,tdk,>sp|P23331|KITH_ECOLI Thymidine kinase OS=Escherichia coli (strain K12) GN=tdk PE=3 SV=1,ECOLI,4.770078432275477,4.7717572218667375,4.7722092160418,4.760303385898294,4.771253819001217,4.761397795615487,4.75125261598693,4.758143192969277
P23367,P23367,DNA mismatch repair protein mutL,mutL,>sp|P23367|MUTL_ECOLI DNA mismatch repair protein mutL OS=Escherichia coli (strain K12) GN=mutL PE=1 SV=2,ECOLI,4.7435899258142875,4.765963167389581,4.749468960802567,4.756815290903979,4.76436885471764,4.759481508737493,4.761874357155533,4.761902182618652
P23522,P23522,5-keto-4-deoxy-D-glucarate aldolase,garL,>sp|P23522|GARL_ECOLI 5-keto-4-deoxy-D-glucarate aldolase OS=Escherichia coli (strain K12) GN=garL PE=1 SV=2,ECOLI,4.839271975077658,4.803798365936541,4.808777907904689,4.753873349379309,4.785898475430205,4.817049077978666,4.765602156447571,4.787475571814383
P23524,P23524,Glycerate 2-kinase,garK,>sp|P23524|GLXK2_ECOLI Glycerate kinase 2 OS=Escherichia coli (strain K12) GN=garK PE=3 SV=2,ECOLI,4.618111291779218,4.568180507992576,4.643391685177293,4.578065217545767,4.576402700678507,4.608518281780292,4.37710721425987,4.58548748524959
P23538,P23538,Phosphoenolpyruvate synthase,ppsA,>sp|P23538|PPSA_ECOLI Phosphoenolpyruvate synthase OS=Escherichia coli (strain K12) GN=ppsA PE=1 SV=5,ECOLI,5.002875963482407,4.994650338602604,4.995121179626556,4.996338623033218,4.992899980597622,5.000274982686842,4.991779235100374,4.993949053336379
